residence,developer,address,class,year,price,area,rooms,minutesToCityCenter,crimeRateInDistrict,district
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,54,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,52,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,56,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,57,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,53,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,53,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,54,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,59,1,48,2537,Печерський р-н
БФК INTERGAL CITY,Інтергал-Буд,"вул. Старонаводницька, 16б",преміум,,,1,1,48,2537,Печерський р-н
ЖК Delmar,Delmar,"вул. Драгомирова, 4б",преміум,,,111,2,64,2537,Печерський р-н
ЖК Delmar,Delmar,"вул. Драгомирова, 4б",преміум,,,115,2,64,2537,Печерський р-н
ЖК Delmar,Delmar,"вул. Драгомирова, 4б",преміум,,,116,2,64,2537,Печерський р-н
ЖК Delmar,Delmar,"вул. Драгомирова, 4б",преміум,,,136,3,64,2537,Печерський р-н
ЖК Delmar,Delmar,"вул. Драгомирова, 4б",преміум,,,154,3,64,2537,Печерський р-н
ЖК на Кондратюка,Енергополь-Україна,"вул. Юрія Кондратюка, 3, 5, 7",бізнес,,,53,1,146,3524,Оболонський р-н
ЖК на Кондратюка,Енергополь-Україна,"вул. Юрія Кондратюка, 3, 5, 7",бізнес,,,77,2,146,3524,Оболонський р-н
ЖК на Кондратюка,Енергополь-Україна,"вул. Юрія Кондратюка, 3, 5, 7",бізнес,,,78,2,146,3524,Оболонський р-н
ЖК на Кондратюка,Енергополь-Україна,"вул. Юрія Кондратюка, 3, 5, 7",бізнес,,,94,2,146,3524,Оболонський р-н
ЖК на Кондратюка,Енергополь-Україна,"вул. Юрія Кондратюка, 3, 5, 7",бізнес,,,100,3,146,3524,Оболонський р-н
ЖК на Кондратюка,Енергополь-Україна,"вул. Юрія Кондратюка, 3, 5, 7",бізнес,,,113,3,146,3524,Оболонський р-н
ЖК Aura city,Status Group,"вул. Зарічна, 45",преміум,,,34,1,161,2999,Дарницький р-н
ЖК Aura city,Status Group,"вул. Зарічна, 45",преміум,,,36,1,161,2999,Дарницький р-н
ЖК Aura city,Status Group,"вул. Зарічна, 45",преміум,,,45,1,161,2999,Дарницький р-н
ЖК Aura city,Status Group,"вул. Зарічна, 45",преміум,,,45,1,161,2999,Дарницький р-н
ЖК Aura city,Status Group,"вул. Зарічна, 45",преміум,,,53,1,161,2999,Дарницький р-н
ЖК Aura city,Status Group,"вул. Зарічна, 45",преміум,,,62,2,161,2999,Дарницький р-н
ЖК Aura city,Status Group,"вул. Зарічна, 45",преміум,,,88,3,161,2999,Дарницький р-н
ЖК Престиж Холл,Independence,"вул. Василя Тютюнника (Анрі Барбюса), 37/1",преміум,,,42,1,47,2537,Печерський р-н
ЖК Престиж Холл,Independence,"вул. Василя Тютюнника (Анрі Барбюса), 37/1",преміум,,,49,1,47,2537,Печерський р-н
ЖК Престиж Холл,Independence,"вул. Василя Тютюнника (Анрі Барбюса), 37/1",преміум,,,51,1,47,2537,Печерський р-н
ЖК Престиж Холл,Independence,"вул. Василя Тютюнника (Анрі Барбюса), 37/1",преміум,,,80,2,47,2537,Печерський р-н
ЖК Престиж Холл,Independence,"вул. Василя Тютюнника (Анрі Барбюса), 37/1",преміум,,,123,3,47,2537,Печерський р-н
